store_id,store_large_region,store_small_region,store_name,theme_name,theme_genre,theme_is_scared,theme_level,theme_time,theme_max_number,store_is_closed,store_closed_days,theme_review_cnt,theme_score,theme_is_singleplay,number_is_two,number_is_three,number_is_four,number_is_five,theme_type,theme_poster_url,store_site_url,theme_reserve_url,themeId
313,전라,전주,머더파커 전주3호점,제임스 완벽한 도피,범죄,0,3,60,6,0,,144,6.35,0,1,1,0,0,복합,http://www.murderparker.com/upload_file/room/1(2).jpg,http://www.murderparker.com/,http://www.murderparker.com/sub_02/sub02_1.html?JIJEM=S4,1508
313,전라,전주,머더파커 전주3호점,박엠마 엄마의 향기,범죄,0,3,60,6,0,,152,6.51,0,1,1,0,0,자물쇠,http://www.murderparker.com/upload_file/room/3(9).jpg,http://www.murderparker.com/,http://www.murderparker.com/sub_02/sub02_1.html?JIJEM=S4,1509
313,전라,전주,머더파커 전주3호점,김파커 끝없는 복수,스릴러,1,3,60,6,0,,153,7.02,0,1,1,1,0,자물쇠,http://www.murderparker.com/upload_file/room/4(11).jpg,http://www.murderparker.com/,http://www.murderparker.com/sub_02/sub02_1.html?JIJEM=S4,1510
313,전라,전주,머더파커 전주3호점,박마담의 비밀클럽,범죄,0,3,60,6,0,,150,6.64,0,1,1,0,0,자물쇠,http://www.murderparker.com/upload_file/room/5(7).jpg,http://www.murderparker.com/,http://www.murderparker.com/sub_02/sub02_1.html?JIJEM=S4,1511
313,전라,전주,머더파커 전주3호점,전당포 불편한 거래,범죄,0,4,60,6,0,,155,6.69,0,1,1,0,0,자물쇠,http://www.murderparker.com/upload_file/room/%EB%A3%B8%EB%93%B1%EB%A1%9D(2).jpg,http://www.murderparker.com/,http://www.murderparker.com/sub_02/sub02_1.html?JIJEM=S4,1512
314,전라,전주,디코드 전주점,빛과 그림자,추리,0,3,60,6,0,,9,5,0,1,1,0,0,복합,http://dcodeescape.co.kr/file/theme/8_a.jpg,http://dcodeescape.co.kr/layout/res/home.php?go=main,http://dcodeescape.co.kr/layout/res/home.php?go=rev.make&s_zizum=1,1513
314,전라,전주,디코드 전주점,사라진 다이아몬드,추리,0,4,60,4,0,,13,5.54,0,1,1,0,0,복합,http://dcodeescape.co.kr/file/theme/5_a.jpg,http://dcodeescape.co.kr/layout/res/home.php?go=main,http://dcodeescape.co.kr/layout/res/home.php?go=rev.make&s_zizum=1,1514
314,전라,전주,디코드 전주점,지하감옥,스릴러,1,4,60,6,0,,9,5.56,0,1,1,1,0,자물쇠,http://dcodeescape.co.kr/file/theme/2_a.jpg,http://dcodeescape.co.kr/layout/res/home.php?go=main,http://dcodeescape.co.kr/layout/res/home.php?go=rev.make&s_zizum=1,1515
314,전라,전주,디코드 전주점,1,SF/판타지,1,5,60,6,0,,5,4.8,0,1,1,0,0,자물쇠,http://dcodeescape.co.kr/file/theme/6_a.jpg,http://dcodeescape.co.kr/layout/res/home.php?go=main,http://dcodeescape.co.kr/layout/res/home.php?go=rev.make&s_zizum=1,1516
314,전라,전주,디코드 전주점,보해미아 ,범죄,0,4,60,6,0,,11,5.64,0,1,1,0,0,복합,http://dcodeescape.co.kr/file/theme/4_a.jpg,http://dcodeescape.co.kr/layout/res/home.php?go=main,http://dcodeescape.co.kr/layout/res/home.php?go=rev.make&s_zizum=1,1517
314,전라,전주,디코드 전주점,파라오,모험/액션,1,4,60,6,0,,12,5.08,0,1,1,0,0,자물쇠,http://dcodeescape.co.kr/file/theme/1_a.jpg,http://dcodeescape.co.kr/layout/res/home.php?go=main,http://dcodeescape.co.kr/layout/res/home.php?go=rev.make&s_zizum=1,1518
314,전라,전주,디코드 전주점,혼,공포,1,4,60,6,0,,4,5.5,0,1,1,0,0,장치,http://dcodeescape.co.kr/file/theme/7_a.jpg,http://dcodeescape.co.kr/layout/res/home.php?go=main,http://dcodeescape.co.kr/layout/res/home.php?go=rev.make&s_zizum=1,1519
314,전라,전주,디코드 전주점,엘리스,SF/판타지,0,3,60,6,0,,9,4.56,0,1,1,0,0,자물쇠,http://dcodeescape.co.kr/file/theme/3_a.jpg,http://dcodeescape.co.kr/layout/res/home.php?go=main,http://dcodeescape.co.kr/layout/res/home.php?go=rev.make&s_zizum=1,1520
315,전라,전주,원타임 방탈출카페,반 고흐의 방,모험/액션,0,1,60,5,0,,17,4.41,0,1,0,0,0,복합,https://naverbooking-phinf.pstatic.net/20201130_101/1606732800598FK0JC_JPEG/%B9%DD_%B0%ED%C8%E5%C0%C7%B9%E6.jpg,https://booking.naver.com/booking/10/bizes/445673,https://booking.naver.com/booking/10/bizes/445673/items/3698738,1521
315,전라,전주,원타임 방탈출카페,스토커,스릴러,1,3,60,5,0,,7,5,0,1,0,0,0,자물쇠,https://naverbooking-phinf.pstatic.net/20201130_156/1606733588747NoPCY_JPEG/%BD%BA%C5%E4%C4%BF.jpg,https://booking.naver.com/booking/10/bizes/445673,https://booking.naver.com/booking/10/bizes/445673/items/3698752,1522
315,전라,전주,원타임 방탈출카페,도둑들,범죄,0,4,60,5,0,,14,4.14,0,1,1,1,0,복합,https://naverbooking-phinf.pstatic.net/20201130_107/1606733406066fjjTD_JPEG/%B5%B5%B5%CF%B5%E9.jpg,https://booking.naver.com/booking/10/bizes/445673,https://booking.naver.com/booking/10/bizes/445673/items/3698744,1523
315,전라,전주,원타임 방탈출카페,마법사의 세계,SF/판타지,0,3,60,5,0,,12,4.25,0,0,1,0,0,자물쇠,https://naverbooking-phinf.pstatic.net/20201130_87/1606733730619LYvlx_JPEG/%B8%B6%B9%FD%BB%E7%C0%C7_%BC%BC%B0%E8.jpg,https://booking.naver.com/booking/10/bizes/445673,https://booking.naver.com/booking/10/bizes/445673/items/3698759,1524
315,전라,전주,원타임 방탈출카페,정신병동 ,스릴러,1,4,60,5,0,,12,3.83,0,1,0,0,0,자물쇠,https://naverbooking-phinf.pstatic.net/20201130_10/1606733841836u1Bf6_JPEG/%C1%A4%BD%C5%BA%B4%B5%BF.jpg,https://booking.naver.com/booking/10/bizes/445673,https://booking.naver.com/booking/10/bizes/445673/items/3698761,1525
316,전라,전주,카오스이스케이프 전주1호점,탐험가의 보물,모험/액션,0,5,60,7,0,,115,6.4,0,0,0,0,1,자물쇠,http://chaosesc.co.kr/new/data/file/mission/thumb-2949279230_LhTeGQXt_e54381af55cb5714e68c915aa1e4d16a4548be11_220x300.jpg,http://chaosesc.co.kr/new/index.php,http://chaosesc.co.kr/new/bbs/board.php?bo_table=reservation,1526
316,전라,전주,카오스이스케이프 전주1호점,포세이돈,모험/액션,0,3,60,6,0,,98,6.19,0,1,1,1,0,자물쇠,http://chaosesc.co.kr/new/data/file/mission/thumb-2949279230_Y8CysPdo_e292e746cd8409bb7daeb0816da50a53fe916837_220x300.jpg,http://chaosesc.co.kr/new/index.php,http://chaosesc.co.kr/new/bbs/board.php?bo_table=reservation,1527
316,전라,전주,카오스이스케이프 전주1호점,코드네임 미라클,범죄,0,4,60,6,0,,104,6.41,0,0,0,0,1,복합,http://chaosesc.co.kr/new/data/file/mission/thumb-2949279230_IprhsbkD_137fc16bffda334872fa100dd752f2fcf3acec5f_220x300.jpg,http://chaosesc.co.kr/new/index.php,http://chaosesc.co.kr/new/bbs/board.php?bo_table=reservation,1528
317,전라,전주,카오스이스케이프 전주2호점,너의 곁으로,감성/드라마,0,4,60,6,0,,156,7.33,0,0,1,1,0,자물쇠,http://chaosesc.co.kr/2019/data/file/mission/thumb-3067425992_TqwcWotz_b2af3cbdc09deb389501aafac53841ca7fc76a05_220x0.jpg,http://chaosesc.co.kr/2019/index.php,http://chaosesc.co.kr/2019/bbs/board.php?bo_table=reservation,1529
317,전라,전주,카오스이스케이프 전주2호점,인피니티,SF/판타지,0,5,60,6,0,,152,7.74,0,0,1,1,1,복합,http://chaosesc.co.kr/2019/data/file/mission/thumb-3067425992_Feq5fsw7_aa7cef62c96b5610cdbf00731f5ed135513058fc_220x0.jpg,http://chaosesc.co.kr/2019/index.php,http://chaosesc.co.kr/2019/bbs/board.php?bo_table=reservation,1530
317,전라,전주,카오스이스케이프 전주2호점,골드러시,모험/액션,0,5,60,6,0,,132,7.06,0,0,1,1,1,자물쇠,http://chaosesc.co.kr/2019/data/file/mission/thumb-3067425992_tLPj7eMo_85ed620d702bbba0f904562b5f9a5063573838c7_220x0.jpg,http://chaosesc.co.kr/2019/index.php,http://chaosesc.co.kr/2019/bbs/board.php?bo_table=reservation,1531
317,전라,전주,카오스이스케이프 전주2호점,작전명 쉐도우,범죄,0,3,60,6,0,,119,6.68,0,1,1,1,0,복합,http://chaosesc.co.kr/2019/data/file/mission/thumb-3067425992_QnRtjrOb_16edefb98956a24a65fd7a1f1a97a5abadc195d4_220x0.jpg,http://chaosesc.co.kr/2019/index.php,http://chaosesc.co.kr/2019/bbs/board.php?bo_table=reservation,1532
317,전라,전주,카오스이스케이프 전주2호점,협곡의 메아리,모험/액션,0,3,60,6,0,,127,6.69,0,1,1,1,0,복합,http://chaosesc.co.kr/2019/data/file/mission/thumb-3067425992_29ceMWsF_3bb5881ae12b068a1a28a5b7d33c09f90e8dad86_220x0.jpg,http://chaosesc.co.kr/2019/index.php,http://chaosesc.co.kr/2019/bbs/board.php?bo_table=reservation,1533
317,전라,전주,카오스이스케이프 전주2호점,히어로,추리,0,3,60,6,0,,107,6.16,0,1,1,1,0,자물쇠,http://chaosesc.co.kr/2019/data/file/mission/thumb-3067425992_5K0yiO2b_eb4e67af8eab71cb04e5c45d27706d8584ea9eba_220x0.jpg,http://chaosesc.co.kr/2019/index.php,http://chaosesc.co.kr/2019/bbs/board.php?bo_table=reservation,1534
318,전라,전주,큐브이스케이프 전주점,피고인,범죄,1,2,60,5,0,,16,4.25,0,0,1,0,0,자물쇠,http://junju.cubeescape.co.kr/theme/basic_room2/img/rain/room17.jpg,http://junju.cubeescape.co.kr/?sd=3&sc=2_1&rbranch=4,http://junju.cubeescape.co.kr/?sd=1&sc=3_1&thn=%ED%94%BC%EA%B3%A0%EC%9D%B8,1535
318,전라,전주,큐브이스케이프 전주점,좀비스쿨,스릴러,1,3,60,5,0,,46,4.24,0,0,1,0,0,자물쇠,http://junju.cubeescape.co.kr/theme/basic_room2/img/rain/room16.jpg,http://junju.cubeescape.co.kr/?sd=3&sc=2_1&rbranch=4,http://junju.cubeescape.co.kr/?sd=1&sc=3_1&thn=%EC%A2%80%EB%B9%84%EC%8A%A4%EC%BF%A8,1536
318,전라,전주,큐브이스케이프 전주점,제시의 시크릿,19금,0,2,60,5,0,,45,3.36,0,0,1,0,0,자물쇠,http://junju.cubeescape.co.kr/theme/basic_room2/img/rain/room18.jpg,http://junju.cubeescape.co.kr/?sd=3&sc=2_1&rbranch=4,http://junju.cubeescape.co.kr/?sd=1&sc=3_1&thn=%EC%A0%9C%EC%8B%9C%EC%9D%98%EC%8B%9C%ED%81%AC%EB%A6%BF,1537
318,전라,전주,큐브이스케이프 전주점,헨젤과 그레텔,SF/판타지,0,2,60,5,0,,11,5.18,0,1,1,0,0,복합,http://junju.cubeescape.co.kr/theme/basic_room2/img/rain/room04.jpg,http://junju.cubeescape.co.kr/?sd=3&sc=2_1&rbranch=4,http://junju.cubeescape.co.kr/?sd=1&sc=3_1&thn=%ED%97%A8%EC%A0%A4%EA%B3%BC%20%EA%B7%B8%EB%A0%88%ED%85%94,1538
318,전라,전주,큐브이스케이프 전주점,피라미드,모험/액션,0,3,60,5,0,,20,5.3,0,0,1,0,0,복합,http://junju.cubeescape.co.kr/theme/basic_room2/img/rain/room01.jpg,http://junju.cubeescape.co.kr/?sd=3&sc=2_1&rbranch=4,http://junju.cubeescape.co.kr/?sd=1&sc=3_1&thn=%ED%94%BC%EB%9D%BC%EB%AF%B8%EB%93%9C,1539
318,전라,전주,큐브이스케이프 전주점,신데렐라,SF/판타지,0,4,60,5,0,,17,4.53,0,1,0,0,0,자물쇠,http://junju.cubeescape.co.kr/theme/basic_room2/img/rain/room12.jpg,http://junju.cubeescape.co.kr/?sd=3&sc=2_1&rbranch=4,http://junju.cubeescape.co.kr/?sd=1&sc=3_1&thn=%EC%8B%A0%EB%8D%B0%EB%A0%90%EB%9D%BC,1540
318,전라,전주,큐브이스케이프 전주점,딜리버,스릴러,1,4,60,5,0,,22,4.73,0,1,1,0,0,자물쇠,http://junju.cubeescape.co.kr/theme/basic_room2/img/rain/room07.jpg,http://junju.cubeescape.co.kr/?sd=3&sc=2_1&rbranch=4,http://junju.cubeescape.co.kr/?sd=1&sc=3_1&thn=Deliver,1541
318,전라,전주,큐브이스케이프 전주점,집착,스릴러,1,4,60,5,0,,23,5.35,0,1,1,0,0,자물쇠,http://junju.cubeescape.co.kr/theme/basic_room2/img/rain/room13.jpg,http://junju.cubeescape.co.kr/?sd=3&sc=2_1&rbranch=4,http://junju.cubeescape.co.kr/?sd=1&sc=3_1&thn=%EC%A7%91%EC%B0%A9,1542
319,전라,전주,키이스케이프 전주점,난쟁이의 장난,모험/액션,0,2,60,6,0,,68,6.09,1,1,1,0,0,자물쇠,https://keyescape.co.kr/file/theme_info/10_a.jpg,https://keyescape.co.kr/web/home.php?go=main#page2,https://keyescape.co.kr/web/home.php?go=rev.make,1543
319,전라,전주,키이스케이프 전주점,혜화잡화점,감성/드라마,0,3,60,6,0,,148,7.61,1,1,1,0,0,복합,https://keyescape.co.kr/file/theme_info/17_a.jpg,https://keyescape.co.kr/web/home.php?go=main#page2,https://keyescape.co.kr/web/home.php?go=rev.make,1544
319,전라,전주,키이스케이프 전주점,월야애담,로맨스,0,3,60,6,0,,85,8.08,1,1,1,0,0,복합,https://keyescape.co.kr/file/theme_info/5_a.jpg,https://keyescape.co.kr/web/home.php?go=main#page2,https://keyescape.co.kr/web/home.php?go=rev.make,1545
319,전라,전주,키이스케이프 전주점,살랑살랑 연구소,감성/드라마,0,3,60,6,0,,71,8.18,1,1,1,0,0,복합,https://keyescape.co.kr/file/theme_info/6_a.jpg,https://keyescape.co.kr/web/home.php?go=main#page2,https://keyescape.co.kr/web/home.php?go=rev.make,1546
319,전라,전주,키이스케이프 전주점,사라진 목격자,스릴러,1,4,60,6,0,,130,7.53,1,1,1,0,0,자물쇠,https://keyescape.co.kr/file/theme_info/8_a.jpg,https://keyescape.co.kr/web/home.php?go=main#page2,https://keyescape.co.kr/web/home.php?go=rev.make,1547
320,전라,광주,뉴이스케이프 ,콜드 아이즈,스릴러,1,3,60,5,0,,59,5.61,0,0,1,0,0,복합,http://newescape.co.kr/upload/theme/06235_1.jpg,http://newescape.co.kr/home/,http://newescape.co.kr/reserve/,1548
320,전라,광주,뉴이스케이프 ,언인바이티드,스릴러,1,4,60,5,0,,65,5.97,0,0,1,0,0,자물쇠,http://newescape.co.kr/upload/theme/37796_1.jpg,http://newescape.co.kr/home/,http://newescape.co.kr/reserve/,1549
320,전라,광주,뉴이스케이프 ,알카트로이,범죄,0,3,60,5,0,,74,6.01,0,0,1,0,0,자물쇠,http://newescape.co.kr/upload/theme/58314_1.jpg,http://newescape.co.kr/home/,http://newescape.co.kr/reserve/,1550
320,전라,광주,뉴이스케이프 ,수수꽃다리,감성/드라마,0,3,60,5,0,,77,5.87,0,1,0,0,0,자물쇠,http://newescape.co.kr/upload/theme/66946_1.jpg,http://newescape.co.kr/home/,http://newescape.co.kr/reserve/,1551
320,전라,광주,뉴이스케이프 ,언더커버,범죄,0,5,60,5,0,,77,6.44,0,0,1,0,0,자물쇠,http://newescape.co.kr/upload/theme/66931_1.jpg,http://newescape.co.kr/home/,http://newescape.co.kr/reserve/,1552
320,전라,광주,뉴이스케이프 ,홀리,스릴러,1,3,60,5,0,,64,6.2,0,0,1,0,0,복합,http://newescape.co.kr/upload/theme/66962_1.jpg,http://newescape.co.kr/home/,http://newescape.co.kr/reserve/,1553
320,전라,광주,뉴이스케이프 ,마이너스의 손,코미디,0,2,60,5,0,,137,7.02,0,0,0,1,0,복합,http://newescape.co.kr/upload/theme/66997_1.jpg,http://newescape.co.kr/home/,http://newescape.co.kr/reserve/,1554
320,전라,광주,뉴이스케이프 ,정령의 부탁,SF/판타지,0,1,60,5,0,,71,5.65,0,1,0,0,0,복합,http://newescape.co.kr/upload/theme/67013_1.jpg,http://newescape.co.kr/home/,http://newescape.co.kr/reserve/,1555
320,전라,광주,뉴이스케이프 ,프로파일러,추리,0,4,60,5,0,,64,6.2,0,0,1,0,0,자물쇠,http://newescape.co.kr/upload/theme/66980_1.jpg,http://newescape.co.kr/home/,http://newescape.co.kr/reserve/,1556
320,전라,광주,뉴이스케이프 ,한잔해,코미디,0,4,60,5,0,,184,7.22,0,0,1,0,0,자물쇠,http://newescape.co.kr/upload/theme/67029_1.jpg,http://newescape.co.kr/home/,http://newescape.co.kr/reserve/,1557
320,전라,광주,뉴이스케이프 ,살인정원,추리,0,4,60,5,0,,78,6.33,0,0,1,0,0,자물쇠,http://newescape.co.kr/upload/theme/67042_1.jpg,http://newescape.co.kr/home/,http://newescape.co.kr/reserve/,1558
321,전라,광주,더코드 한신포차점,나홀로 집에,스릴러,1,2,60,6,0,,54,5.41,0,0,1,0,0,복합,http://www.thecode-escape.com/thecode/img/rooms/han_4.jpg,http://www.thecode-escape.com/thecode/index.do,http://www.thecode-escape.com/thecode/reservation.do,1559
321,전라,광주,더코드 한신포차점,탐정,범죄,0,3,60,5,0,,46,5.39,0,0,1,0,0,복합,http://www.thecode-escape.com/thecode/img/rooms/han_1.jpg,http://www.thecode-escape.com/thecode/index.do,http://www.thecode-escape.com/thecode/reservation.do,1560
321,전라,광주,더코드 한신포차점,탈옥,범죄,0,2,60,5,0,,55,5.76,0,0,1,0,0,복합,http://www.thecode-escape.com/thecode/img/rooms/han_2.jpg,http://www.thecode-escape.com/thecode/index.do,http://www.thecode-escape.com/thecode/reservation.do,1561
321,전라,광주,더코드 한신포차점,도둑들,범죄,0,2,60,6,0,,51,5.65,0,0,1,0,0,복합,http://www.thecode-escape.com/thecode/img/rooms/han_3.jpg,http://www.thecode-escape.com/thecode/index.do,http://www.thecode-escape.com/thecode/reservation.do,1562
321,전라,광주,더코드 한신포차점,비밀요원,범죄,0,4,60,6,0,,50,5.8,0,0,1,0,0,복합,http://www.thecode-escape.com/thecode/img/rooms/han_6.jpg,http://www.thecode-escape.com/thecode/index.do,http://www.thecode-escape.com/thecode/reservation.do,1563
321,전라,광주,더코드 한신포차점,더코드-비밀의 방,범죄,0,4,60,5,0,,47,5.53,0,0,1,0,0,복합,http://www.thecode-escape.com/thecode/img/rooms/han_5.jpg,http://www.thecode-escape.com/thecode/index.do,http://www.thecode-escape.com/thecode/reservation.do,1564
321,전라,광주,더코드 한신포차점,미생,감성/드라마,0,3,60,5,0,,49,4.84,0,1,1,0,0,장치,http://www.thecode-escape.com/thecode/img/rooms/han_7.jpg,http://www.thecode-escape.com/thecode/index.do,http://www.thecode-escape.com/thecode/reservation.do,1565
321,전라,광주,더코드 한신포차점,곤지암,공포,1,3,60,5,0,,63,6.35,0,1,1,0,0,자물쇠,http://www.thecode-escape.com/thecode/img/rooms/han_8.jpg,http://www.thecode-escape.com/thecode/index.do,http://www.thecode-escape.com/thecode/reservation.do,1566
321,전라,광주,더코드 한신포차점,경찰서를 털어라,범죄,0,3,60,6,0,,71,6.54,0,1,1,0,0,자물쇠,http://www.thecode-escape.com/thecode/img/rooms/han_9.jpg,http://www.thecode-escape.com/thecode/index.do,http://www.thecode-escape.com/thecode/reservation.do,1567
321,전라,광주,더코드 한신포차점,타짜,범죄,0,3,60,6,0,,99,7.31,0,1,1,0,0,자물쇠,http://www.thecode-escape.com/thecode/img/rooms/han_10.jpg,http://www.thecode-escape.com/thecode/index.do,http://www.thecode-escape.com/thecode/reservation.do,1568
322,전라,광주,더키이스케이프,컬리넌 다이아몬드,추리,0,3,60,6,0,,38,4.34,0,1,1,0,0,복합,http://thekey-escape.com/file/theme/3_b.jpg,http://thekey-escape.com/web/home.php?go=theme_list,http://thekey-escape.com/web/home.php?go=rev_make,1569
322,전라,광주,더키이스케이프,폐쇄병동,스릴러,1,4,60,6,0,,33,4.12,0,0,1,0,0,자물쇠,http://thekey-escape.com/file/theme/7_b.jpg,http://thekey-escape.com/web/home.php?go=theme_list,http://thekey-escape.com/web/home.php?go=rev_make,1570
322,전라,광주,더키이스케이프,생존의 기로,스릴러,1,3,60,4,0,,37,4.14,0,1,0,0,0,자물쇠,http://thekey-escape.com/file/theme/1_b.jpg,http://thekey-escape.com/web/home.php?go=theme_list,http://thekey-escape.com/web/home.php?go=rev_make,1571
322,전라,광주,더키이스케이프,이스케이프,범죄,0,2,60,6,0,,38,4.29,0,0,1,0,0,자물쇠,http://thekey-escape.com/file/theme/2_b.jpg,http://thekey-escape.com/web/home.php?go=theme_list,http://thekey-escape.com/web/home.php?go=rev_make,1572
323,전라,광주,러시아워,전생연분,로맨스,0,4,75,6,0,,296,8.41,0,0,1,1,1,복합,https://naverbooking-phinf.pstatic.net/20200525_116/1590393153893dujbb_JPEG/%B4%D9%BF%EE%B7%CE%B5%E5.jpg,http://xn--vl2bn1fb7gouc9rc40rhobg6ihrh.com/,https://booking.naver.com/booking/12/bizes/363514/items/3453343,1573
323,전라,광주,러시아워,녀,공포,1,3,60,6,0,,227,7.63,0,1,1,1,0,장치,https://naverbooking-phinf.pstatic.net/20200629_11/15934384735752SjNC_JPEG/1.jpg,http://xn--vl2bn1fb7gouc9rc40rhobg6ihrh.com/,https://booking.naver.com/booking/12/bizes/363514/items/3497602,1574
323,전라,광주,러시아워,하루 끝,감성/드라마,0,3,70,6,0,,269,8.2,0,1,1,1,1,복합,https://naverbooking-phinf.pstatic.net/20200905_52/1599272253266Ggf44_JPEG/3.jpg,http://xn--vl2bn1fb7gouc9rc40rhobg6ihrh.com/,https://booking.naver.com/booking/12/bizes/363514/items/3518643,1575
323,전라,광주,러시아워,미끼,스릴러,1,4,60,6,0,,195,7.22,0,1,0,0,0,복합,https://naverbooking-phinf.pstatic.net/20201203_14/1606924717219YDYlv_JPEG/1.jpg,http://xn--vl2bn1fb7gouc9rc40rhobg6ihrh.com/,https://booking.naver.com/booking/12/bizes/363514/items/3566297,1576
323,전라,광주,러시아워,빔 프로젝트,코미디,0,3,60,6,0,,163,6.99,0,1,1,1,0,장치,https://naverbooking-phinf.pstatic.net/20210412_19/1618207597971czzLA_JPEG/5.jpg,http://xn--vl2bn1fb7gouc9rc40rhobg6ihrh.com/,https://booking.naver.com/booking/12/bizes/363514/items/3566298,1577
324,전라,광주,러시아워 로드맨션,오드의 마법사,코미디,0,4,60,4,0,,80,8.06,0,1,1,0,0,복합,https://naverbooking-phinf.pstatic.net/20211202_262/16384203142538TOfg_PNG/%BF%C0%B5%E5%C0%C7_%B8%B6%B9%FD%BB%E7%28%BC%F6%C1%A4.png,https://booking.naver.com/booking/12/bizes/540364?area=pll,https://booking.naver.com/booking/12/bizes/540364/items/4203599?area=pll,1578
325,전라,광주,룸즈에이 광주상무점,띵가띵가,코미디,0,2,60,5,0,,37,6.97,0,1,1,0,0,복합,http://roomsa.co.kr/upload_file/thema/maintheme(24).jpg,http://roomsa.co.kr/,http://roomsa.co.kr/sub/sub04.asp?R_JIJEM=S16,1579
325,전라,광주,룸즈에이 광주상무점,아이돌 남친,스릴러,1,4,60,5,0,,47,6.91,0,1,1,1,0,복합,http://roomsa.co.kr/upload_file/thema/maintheme(17).jpg,http://roomsa.co.kr/,http://roomsa.co.kr/sub/sub04.asp?R_JIJEM=S16,1580
325,전라,광주,룸즈에이 광주상무점,그레이스 호텔,공포,1,3,70,5,0,,46,7.63,0,1,1,0,0,복합,http://roomsa.co.kr/upload_file/thema/maintheme(23).jpg,http://roomsa.co.kr/,http://roomsa.co.kr/sub/sub04.asp?R_JIJEM=S16,1581
325,전라,광주,룸즈에이 광주상무점,뜻밖의 여행,모험/액션,0,3,60,5,0,,23,6.61,0,1,1,0,0,자물쇠,http://roomsa.co.kr/upload_file/thema/maintheme(6).jpg,http://roomsa.co.kr/,http://roomsa.co.kr/sub/sub04.asp?R_JIJEM=S16,1582
325,전라,광주,룸즈에이 광주상무점,이상한 돈가스,코미디,0,4,60,5,0,,29,6.79,0,1,1,0,0,복합,http://roomsa.co.kr/upload_file/thema/maintheme(18).jpg,http://roomsa.co.kr/,http://roomsa.co.kr/sub/sub04.asp?R_JIJEM=S16,1583
325,전라,광주,룸즈에이 광주상무점,이 소리 저만 들리나요?,SF/판타지,0,3,60,5,0,,60,6.83,0,1,1,1,0,복합,http://roomsa.co.kr/upload_file/thema/maintheme(28).jpg,http://roomsa.co.kr/,http://roomsa.co.kr/sub/sub04.asp?R_JIJEM=S16,1584
325,전라,광주,룸즈에이 광주상무점,커밍순,감성/드라마,0,3,60,5,0,,43,6.74,0,1,1,0,0,복합,http://roomsa.co.kr/upload_file/thema/%EC%9B%B9%EC%9A%A9-%ED%8F%AC%EC%8A%A4%ED%84%B0_%EC%BB%A4%EB%B0%8D%EC%88%9C_0228(1).jpg,http://roomsa.co.kr/,http://roomsa.co.kr/sub/sub04.asp?R_JIJEM=S16,1585
325,전라,광주,룸즈에이 광주상무점,멍사탕,코미디,0,3,60,4,0,,67,7.01,0,1,1,0,0,복합,http://roomsa.co.kr/upload_file/thema/%EC%9B%B9%EC%9A%A9-%ED%8F%AC%EC%8A%A4%ED%84%B0_%EB%A9%8D%EC%82%AC%ED%83%95.jpg,http://roomsa.co.kr/,http://roomsa.co.kr/sub/sub04.asp?R_JIJEM=S16,1586
325,전라,광주,룸즈에이 광주상무점,전지적 작가시점,로맨스,0,3,60,4,0,,67,7.36,0,1,1,0,0,복합,http://roomsa.co.kr/upload_file/thema/%EC%9B%B9%EC%9A%A9-%ED%8F%AC%EC%8A%A4%ED%84%B0_%EC%A0%84%EC%A7%80%EC%A0%81-%EC%9E%91%EA%B0%80%EC%8B%9C%EC%A0%90.jpg,http://roomsa.co.kr/,http://roomsa.co.kr/sub/sub04.asp?R_JIJEM=S16,1587
326,전라,광주,룸즈에이 광주수완점,너와 나의 이야기,감성/드라마,0,4,60,5,0,,48,6.85,0,1,1,0,0,복합,http://roomsa.co.kr/upload_file/thema/%EB%84%88%EC%99%80%20%EB%82%98%EC%9D%98%20%EC%9D%B4%EC%95%BC%EA%B8%B0.jpg,http://roomsa.co.kr/new_main.asp?R_JIJEM=S9&gotopage=,http://roomsa.co.kr/sub/sub04.asp?R_JIJEM=S9,1588
326,전라,광주,룸즈에이 광주수완점,히어로 아카데미,모험/액션,0,4,60,5,0,,28,6,0,1,1,0,0,복합,http://roomsa.co.kr/upload_file/thema/%ED%9E%88%EC%96%B4%EB%A1%9C.jpg,http://roomsa.co.kr/new_main.asp?R_JIJEM=S9&gotopage=,http://roomsa.co.kr/sub/sub04.asp?R_JIJEM=S9,1589
326,전라,광주,룸즈에이 광주수완점,뽀득뽀득,코미디,0,5,60,5,0,,45,7.51,0,1,1,0,0,복합,http://roomsa.co.kr/upload_file/thema/maintheme(26).jpg,http://roomsa.co.kr/new_main.asp?R_JIJEM=S9&gotopage=,http://roomsa.co.kr/sub/sub04.asp?R_JIJEM=S9,1590
326,전라,광주,룸즈에이 광주수완점,시크릿 에이전트,범죄,0,4,60,5,0,,26,6.27,0,0,1,1,0,복합,http://roomsa.co.kr/upload_file/thema/maintheme(27).jpg,http://roomsa.co.kr/new_main.asp?R_JIJEM=S9&gotopage=,http://roomsa.co.kr/sub/sub04.asp?R_JIJEM=S9,1591
326,전라,광주,룸즈에이 광주수완점,낭랑카페,감성/드라마,0,4,60,5,0,,25,7.24,0,1,1,0,0,복합,http://roomsa.co.kr/upload_file/thema/maintheme(25).jpg,http://roomsa.co.kr/new_main.asp?R_JIJEM=S9&gotopage=,http://roomsa.co.kr/sub/sub04.asp?R_JIJEM=S9,1592
